id,title,title_slug,difficulty,paid_only,url
1265,Print Immutable Linked List in Reverse,print-immutable-linked-list-in-reverse,中等,是,https://leetcode.cn/problems/print-immutable-linked-list-in-reverse/
1278,Palindrome Partitioning III,palindrome-partitioning-iii,困难,否,https://leetcode.cn/problems/palindrome-partitioning-iii/
1277,Count Square Submatrices with All Ones,count-square-submatrices-with-all-ones,中等,否,https://leetcode.cn/problems/count-square-submatrices-with-all-ones/
1276,Number of Burgers with No Waste of Ingredients,number-of-burgers-with-no-waste-of-ingredients,中等,否,https://leetcode.cn/problems/number-of-burgers-with-no-waste-of-ingredients/
1275,Find Winner on a Tic Tac Toe Game,find-winner-on-a-tic-tac-toe-game,简单,否,https://leetcode.cn/problems/find-winner-on-a-tic-tac-toe-game/
1264,Page Recommendations,page-recommendations,中等,是,https://leetcode.cn/problems/page-recommendations/
1269,Number of Ways to Stay in the Same Place After Some Steps,number-of-ways-to-stay-in-the-same-place-after-some-steps,困难,否,https://leetcode.cn/problems/number-of-ways-to-stay-in-the-same-place-after-some-steps/
1268,Search Suggestions System,search-suggestions-system,中等,否,https://leetcode.cn/problems/search-suggestions-system/
1267,Count Servers that Communicate,count-servers-that-communicate,中等,否,https://leetcode.cn/problems/count-servers-that-communicate/
1266,Minimum Time Visiting All Points,minimum-time-visiting-all-points,简单,否,https://leetcode.cn/problems/minimum-time-visiting-all-points/
1426,Counting Elements,counting-elements,简单,是,https://leetcode.cn/problems/counting-elements/
1251,Average Selling Price,average-selling-price,简单,否,https://leetcode.cn/problems/average-selling-price/
1263,Minimum Moves to Move a Box to Their Target Location,minimum-moves-to-move-a-box-to-their-target-location,困难,否,https://leetcode.cn/problems/minimum-moves-to-move-a-box-to-their-target-location/
1262,Greatest Sum Divisible by Three,greatest-sum-divisible-by-three,中等,否,https://leetcode.cn/problems/greatest-sum-divisible-by-three/
1261,Find Elements in a Contaminated Binary Tree,find-elements-in-a-contaminated-binary-tree,中等,否,https://leetcode.cn/problems/find-elements-in-a-contaminated-binary-tree/
1260,Shift 2D Grid,shift-2d-grid,简单,否,https://leetcode.cn/problems/shift-2d-grid/
1255,Maximum Score Words Formed by Letters,maximum-score-words-formed-by-letters,困难,否,https://leetcode.cn/problems/maximum-score-words-formed-by-letters/
1254,Number of Closed Islands,number-of-closed-islands,中等,否,https://leetcode.cn/problems/number-of-closed-islands/
1253,Reconstruct a 2-Row Binary Matrix,reconstruct-a-2-row-binary-matrix,中等,否,https://leetcode.cn/problems/reconstruct-a-2-row-binary-matrix/
1252,Cells with Odd Values in a Matrix,cells-with-odd-values-in-a-matrix,简单,否,https://leetcode.cn/problems/cells-with-odd-values-in-a-matrix/
1241,Number of Comments per Post,number-of-comments-per-post,简单,是,https://leetcode.cn/problems/number-of-comments-per-post/
1428,Leftmost Column with at Least a One,leftmost-column-with-at-least-a-one,中等,是,https://leetcode.cn/problems/leftmost-column-with-at-least-a-one/
1250,Check If It Is a Good Array,check-if-it-is-a-good-array,困难,否,https://leetcode.cn/problems/check-if-it-is-a-good-array/
1249,Minimum Remove to Make Valid Parentheses,minimum-remove-to-make-valid-parentheses,中等,否,https://leetcode.cn/problems/minimum-remove-to-make-valid-parentheses/
1248,Count Number of Nice Subarrays,count-number-of-nice-subarrays,中等,否,https://leetcode.cn/problems/count-number-of-nice-subarrays/
1247,Minimum Swaps to Make Strings Equal,minimum-swaps-to-make-strings-equal,中等,否,https://leetcode.cn/problems/minimum-swaps-to-make-strings-equal/
1242,Web Crawler Multithreaded,web-crawler-multithreaded,中等,是,https://leetcode.cn/problems/web-crawler-multithreaded/
1429,First Unique Number,first-unique-number,中等,是,https://leetcode.cn/problems/first-unique-number/
1227,Airplane Seat Assignment Probability,airplane-seat-assignment-probability,中等,否,https://leetcode.cn/problems/airplane-seat-assignment-probability/
1240,Tiling a Rectangle with the Fewest Squares,tiling-a-rectangle-with-the-fewest-squares,困难,否,https://leetcode.cn/problems/tiling-a-rectangle-with-the-fewest-squares/
1239,Maximum Length of a Concatenated String with Unique Characters,maximum-length-of-a-concatenated-string-with-unique-characters,中等,否,https://leetcode.cn/problems/maximum-length-of-a-concatenated-string-with-unique-characters/
1238,Circular Permutation in Binary Representation,circular-permutation-in-binary-representation,中等,否,https://leetcode.cn/problems/circular-permutation-in-binary-representation/
1237,Find Positive Integer Solution for a Given Equation,find-positive-integer-solution-for-a-given-equation,中等,否,https://leetcode.cn/problems/find-positive-integer-solution-for-a-given-equation/
1225,Report Contiguous Dates,report-contiguous-dates,困难,是,https://leetcode.cn/problems/report-contiguous-dates/
1235,Maximum Profit in Job Scheduling,maximum-profit-in-job-scheduling,困难,否,https://leetcode.cn/problems/maximum-profit-in-job-scheduling/
1234,Replace the Substring for Balanced String,replace-the-substring-for-balanced-string,中等,否,https://leetcode.cn/problems/replace-the-substring-for-balanced-string/
1233,Remove Sub-Folders from the Filesystem,remove-sub-folders-from-the-filesystem,中等,否,https://leetcode.cn/problems/remove-sub-folders-from-the-filesystem/
1232,Check If It Is a Straight Line,check-if-it-is-a-straight-line,简单,否,https://leetcode.cn/problems/check-if-it-is-a-straight-line/
1427,Perform String Shifts,perform-string-shifts,简单,是,https://leetcode.cn/problems/perform-string-shifts/
1224,Maximum Equal Frequency,maximum-equal-frequency,困难,否,https://leetcode.cn/problems/maximum-equal-frequency/
1223,Dice Roll Simulation,dice-roll-simulation,困难,否,https://leetcode.cn/problems/dice-roll-simulation/
1222,Queens That Can Attack the King,queens-that-can-attack-the-king,中等,否,https://leetcode.cn/problems/queens-that-can-attack-the-king/
1221,Split a String in Balanced Strings,split-a-string-in-balanced-strings,简单,否,https://leetcode.cn/problems/split-a-string-in-balanced-strings/
1226,The Dining Philosophers,the-dining-philosophers,中等,否,https://leetcode.cn/problems/the-dining-philosophers/
1212,Team Scores in Football Tournament,team-scores-in-football-tournament,中等,是,https://leetcode.cn/problems/team-scores-in-football-tournament/
1211,Queries Quality and Percentage,queries-quality-and-percentage,简单,否,https://leetcode.cn/problems/queries-quality-and-percentage/
1206,Design Skiplist,design-skiplist,困难,否,https://leetcode.cn/problems/design-skiplist/
1220,Count Vowels Permutation,count-vowels-permutation,困难,否,https://leetcode.cn/problems/count-vowels-permutation/
1219,Path with Maximum Gold,path-with-maximum-gold,中等,否,https://leetcode.cn/problems/path-with-maximum-gold/
1218,Longest Arithmetic Subsequence of Given Difference,longest-arithmetic-subsequence-of-given-difference,中等,否,https://leetcode.cn/problems/longest-arithmetic-subsequence-of-given-difference/
1217,Minimum Cost to Move Chips to The Same Position,minimum-cost-to-move-chips-to-the-same-position,简单,否,https://leetcode.cn/problems/minimum-cost-to-move-chips-to-the-same-position/
1205,Monthly Transactions II,monthly-transactions-ii,中等,是,https://leetcode.cn/problems/monthly-transactions-ii/
1204,Last Person to Fit in the Bus,last-person-to-fit-in-the-bus,中等,否,https://leetcode.cn/problems/last-person-to-fit-in-the-bus/
1210,Minimum Moves to Reach Target with Rotations,minimum-moves-to-reach-target-with-rotations,困难,否,https://leetcode.cn/problems/minimum-moves-to-reach-target-with-rotations/
1208,Get Equal Substrings Within Budget,get-equal-substrings-within-budget,中等,否,https://leetcode.cn/problems/get-equal-substrings-within-budget/
1209,Remove All Adjacent Duplicates in String II,remove-all-adjacent-duplicates-in-string-ii,中等,否,https://leetcode.cn/problems/remove-all-adjacent-duplicates-in-string-ii/
1207,Unique Number of Occurrences,unique-number-of-occurrences,简单,否,https://leetcode.cn/problems/unique-number-of-occurrences/
1194,Tournament Winners,tournament-winners,困难,是,https://leetcode.cn/problems/tournament-winners/
1193,Monthly Transactions I,monthly-transactions-i,中等,否,https://leetcode.cn/problems/monthly-transactions-i/
1195,Fizz Buzz Multithreaded,fizz-buzz-multithreaded,中等,否,https://leetcode.cn/problems/fizz-buzz-multithreaded/
1203,Sort Items by Groups Respecting Dependencies,sort-items-by-groups-respecting-dependencies,困难,否,https://leetcode.cn/problems/sort-items-by-groups-respecting-dependencies/
1202,Smallest String With Swaps,smallest-string-with-swaps,中等,否,https://leetcode.cn/problems/smallest-string-with-swaps/
1201,Ugly Number III,ugly-number-iii,中等,否,https://leetcode.cn/problems/ugly-number-iii/
1200,Minimum Absolute Difference,minimum-absolute-difference,简单,否,https://leetcode.cn/problems/minimum-absolute-difference/
1405,Longest Happy String,longest-happy-string,中等,否,https://leetcode.cn/problems/longest-happy-string/
1179,Reformat Department Table,reformat-department-table,简单,否,https://leetcode.cn/problems/reformat-department-table/
1192,Critical Connections in a Network,critical-connections-in-a-network,困难,否,https://leetcode.cn/problems/critical-connections-in-a-network/
1191,K-Concatenation Maximum Sum,k-concatenation-maximum-sum,中等,否,https://leetcode.cn/problems/k-concatenation-maximum-sum/
1190,Reverse Substrings Between Each Pair of Parentheses,reverse-substrings-between-each-pair-of-parentheses,中等,否,https://leetcode.cn/problems/reverse-substrings-between-each-pair-of-parentheses/
1189,Maximum Number of Balloons,maximum-number-of-balloons,简单,否,https://leetcode.cn/problems/maximum-number-of-balloons/
1483,Kth Ancestor of a Tree Node,kth-ancestor-of-a-tree-node,困难,否,https://leetcode.cn/problems/kth-ancestor-of-a-tree-node/
1174,Immediate Food Delivery II,immediate-food-delivery-ii,中等,否,https://leetcode.cn/problems/immediate-food-delivery-ii/
1173,Immediate Food Delivery I,immediate-food-delivery-i,简单,是,https://leetcode.cn/problems/immediate-food-delivery-i/
1187,Make Array Strictly Increasing,make-array-strictly-increasing,困难,否,https://leetcode.cn/problems/make-array-strictly-increasing/
1185,Day of the Week,day-of-the-week,简单,否,https://leetcode.cn/problems/day-of-the-week/
1186,Maximum Subarray Sum with One Deletion,maximum-subarray-sum-with-one-deletion,中等,否,https://leetcode.cn/problems/maximum-subarray-sum-with-one-deletion/
1184,Distance Between Bus Stops,distance-between-bus-stops,简单,否,https://leetcode.cn/problems/distance-between-bus-stops/
1425,Constrained Subsequence Sum,constrained-subsequence-sum,困难,否,https://leetcode.cn/problems/constrained-subsequence-sum/
1382,Balance a Binary Search Tree,balance-a-binary-search-tree,中等,否,https://leetcode.cn/problems/balance-a-binary-search-tree/
1390,Four Divisors,four-divisors,中等,否,https://leetcode.cn/problems/four-divisors/
1178,Number of Valid Words for Each Puzzle,number-of-valid-words-for-each-puzzle,困难,否,https://leetcode.cn/problems/number-of-valid-words-for-each-puzzle/
1177,Can Make Palindrome from Substring,can-make-palindrome-from-substring,中等,否,https://leetcode.cn/problems/can-make-palindrome-from-substring/
1176,Diet Plan Performance,diet-plan-performance,简单,是,https://leetcode.cn/problems/diet-plan-performance/
1175,Prime Arrangements,prime-arrangements,简单,否,https://leetcode.cn/problems/prime-arrangements/
1164,Product Price at a Given Date,product-price-at-a-given-date,中等,否,https://leetcode.cn/problems/product-price-at-a-given-date/
1363,Largest Multiple of Three,largest-multiple-of-three,困难,否,https://leetcode.cn/problems/largest-multiple-of-three/
1362,Closest Divisors,closest-divisors,中等,否,https://leetcode.cn/problems/closest-divisors/
1361,Validate Binary Tree Nodes,validate-binary-tree-nodes,中等,否,https://leetcode.cn/problems/validate-binary-tree-nodes/
1360,Number of Days Between Two Dates,number-of-days-between-two-dates,简单,否,https://leetcode.cn/problems/number-of-days-between-two-dates/
1170,Compare Strings by Frequency of the Smallest Character,compare-strings-by-frequency-of-the-smallest-character,中等,否,https://leetcode.cn/problems/compare-strings-by-frequency-of-the-smallest-character/
1169,Invalid Transactions,invalid-transactions,中等,否,https://leetcode.cn/problems/invalid-transactions/
1236,Web Crawler,web-crawler,中等,是,https://leetcode.cn/problems/web-crawler/
1172,Dinner Plate Stacks,dinner-plate-stacks,困难,否,https://leetcode.cn/problems/dinner-plate-stacks/
1159,Market Analysis II,market-analysis-ii,困难,是,https://leetcode.cn/problems/market-analysis-ii/
1158,Market Analysis I,market-analysis-i,中等,否,https://leetcode.cn/problems/market-analysis-i/
1171,Remove Zero Sum Consecutive Nodes from Linked List,remove-zero-sum-consecutive-nodes-from-linked-list,中等,否,https://leetcode.cn/problems/remove-zero-sum-consecutive-nodes-from-linked-list/
1155,Number of Dice Rolls With Target Sum,number-of-dice-rolls-with-target-sum,中等,否,https://leetcode.cn/problems/number-of-dice-rolls-with-target-sum/
1157,Online Majority Element In Subarray,online-majority-element-in-subarray,困难,否,https://leetcode.cn/problems/online-majority-element-in-subarray/
1156,Swap For Longest Repeated Character Substring,swap-for-longest-repeated-character-substring,中等,否,https://leetcode.cn/problems/swap-for-longest-repeated-character-substring/
1154,Day of the Year,day-of-the-year,简单,否,https://leetcode.cn/problems/day-of-the-year/
1149,Article Views II,article-views-ii,中等,是,https://leetcode.cn/problems/article-views-ii/
1148,Article Views I,article-views-i,简单,否,https://leetcode.cn/problems/article-views-i/
